epoch,accuracy,loss,val_accuracy,val_loss
0,0.301800012588501,2.211407423019409,0.4074999988079071,1.862946629524231
1,0.39208000898361206,2.015526056289673,0.4887000024318695,1.645049810409546
2,0.44387999176979065,1.922205924987793,0.5152000188827515,1.5789521932601929
3,0.4790399968624115,1.84921395778656,0.6104000210762024,1.3964824676513672
4,0.5037999749183655,1.794677972793579,0.5580999851226807,1.4697680473327637
5,0.522599995136261,1.7432677745819092,0.5864999890327454,1.4006787538528442
6,0.5400599837303162,1.6910436153411865,0.5807999968528748,1.36846125125885
7,0.5571200251579285,1.644309163093567,0.5800999999046326,1.4837274551391602
8,0.574180006980896,1.589059829711914,0.5490000247955322,1.5777626037597656
9,0.5905799865722656,1.5351548194885254,0.5001000165939331,1.621889591217041
10,0.6065999865531921,1.4767087697982788,0.5575000047683716,1.5520929098129272
11,0.6287199854850769,1.4066401720046997,0.5389999747276306,1.6139321327209473
12,0.6443799734115601,1.339054822921753,0.5206000208854675,1.6668527126312256
13,0.6688799858093262,1.2690180540084839,0.5156999826431274,1.814741849899292
14,0.6902999877929688,1.1974331140518188,0.5378999710083008,1.7557663917541504
15,0.7092400193214417,1.1311638355255127,0.484499990940094,2.10048246383667
16,0.7306600213050842,1.0644736289978027,0.3806999921798706,2.4252984523773193
17,0.7477399706840515,1.0003738403320312,0.4138999879360199,2.762728214263916
18,0.766700029373169,0.9438235759735107,0.4115999937057495,2.5862913131713867
19,0.7848600149154663,0.8913300633430481,0.4366999864578247,2.7342019081115723
20,0.7993199825286865,0.8476954698562622,0.40310001373291016,2.8274929523468018
21,0.8172399997711182,0.7974480986595154,0.49070000648498535,2.448990821838379
22,0.8260599970817566,0.7663764357566833,0.4163999855518341,2.8109068870544434
23,0.8382999897003174,0.7333009243011475,0.4277999997138977,2.8322951793670654
24,0.8446000218391418,0.7119448184967041,0.444599986076355,2.7636830806732178
25,0.8564599752426147,0.6853405237197876,0.4702000021934509,2.889368772506714
26,0.8613399863243103,0.6700475215911865,0.4401000142097473,3.2313148975372314
27,0.8666399717330933,0.6547245979309082,0.4043999910354614,3.4224019050598145
28,0.8773800134658813,0.6334533095359802,0.3855000138282776,3.392921209335327
29,0.8809199929237366,0.6234057545661926,0.39309999346733093,3.854247570037842
