epoch,accuracy,loss,val_accuracy,val_loss
0,0.465670108795166,1.6372383832931519,0.43720000982284546,1.893088698387146
1,0.6090309023857117,1.2534452676773071,0.4912000000476837,1.627824306488037
2,0.682907223701477,1.0580908060073853,0.6621000170707703,1.1078723669052124
3,0.7329896688461304,0.9267894625663757,0.6955999732017517,1.026045560836792
4,0.7682680487632751,0.8335489630699158,0.6879000067710876,1.0673540830612183
5,0.7938762903213501,0.7562771439552307,0.6047999858856201,1.4701297283172607
6,0.8139175176620483,0.696454644203186,0.7229999899864197,0.9987540245056152
7,0.8331958651542664,0.6452634930610657,0.6777999997138977,1.1600571870803833
8,0.8518763184547424,0.5925580859184265,0.6607000231742859,1.2551460266113281
9,0.8678556680679321,0.5485109686851501,0.659500002861023,1.4437873363494873
10,0.8820000290870667,0.5097852945327759,0.6410999894142151,1.535367488861084
11,0.8942680358886719,0.4798901677131653,0.6402999758720398,1.5645719766616821
12,0.9056288599967957,0.4484167993068695,0.667900025844574,1.5316780805587769
13,0.9157732129096985,0.42322152853012085,0.682699978351593,1.3995869159698486
14,0.9245361089706421,0.3982481062412262,0.691100001335144,1.4380230903625488
15,0.9321855902671814,0.3820689022541046,0.6626999974250793,1.663336157798767
16,0.9383504986763,0.3664020299911499,0.6516000032424927,1.7946220636367798
17,0.9428865909576416,0.35443198680877686,0.7117999792098999,1.4165912866592407
18,0.9492371082305908,0.3380157947540283,0.6230999827384949,2.205933094024658
19,0.9465773105621338,0.34319671988487244,0.6729000210762024,1.6363868713378906
20,0.9522886872291565,0.32761120796203613,0.6287999749183655,1.976723074913025
21,0.95245361328125,0.3298916816711426,0.6434999704360962,2.1315369606018066
22,0.9595463871955872,0.31512969732284546,0.661300003528595,2.0354933738708496
23,0.9564123749732971,0.3207157254219055,0.6934999823570251,1.6830620765686035
24,0.9570515751838684,0.3211763799190521,0.6694999933242798,1.8456693887710571
25,0.9621855616569519,0.30848586559295654,0.7059999704360962,1.5823314189910889
