epoch,accuracy,loss,val_accuracy,val_loss
0,0.4868600070476532,1.5883257389068604,0.41200000047683716,2.209014654159546
1,0.6347799897193909,1.168059229850769,0.5340999960899353,1.499373197555542
2,0.6963199973106384,0.9988599419593811,0.6205000281333923,1.2873395681381226
3,0.7445399761199951,0.8734925985336304,0.595300018787384,1.4880907535552979
4,0.7793800234794617,0.7768235206604004,0.6215999722480774,1.3854832649230957
5,0.8062999844551086,0.7030262351036072,0.6140999794006348,1.4827324151992798
6,0.8295599818229675,0.6358479857444763,0.6675000190734863,1.248962640762329
7,0.8487200140953064,0.5814816951751709,0.6258000135421753,1.4324785470962524
8,0.8675199747085571,0.5323067307472229,0.5630000233650208,1.9170769453048706
9,0.8858799934387207,0.48734211921691895,0.6434000134468079,1.4811527729034424
10,0.8954399824142456,0.4594789147377014,0.6362000107765198,1.7169548273086548
11,0.9111999869346619,0.4196218252182007,0.7141000032424927,1.172973871231079
12,0.92194002866745,0.39216265082359314,0.6665999889373779,1.560388207435608
13,0.9297599792480469,0.3718084394931793,0.7192000150680542,1.21294367313385
14,0.9358400106430054,0.35781916975975037,0.6862000226974487,1.5157287120819092
15,0.9438999891281128,0.3364035189151764,0.6453999876976013,1.8187750577926636
16,0.9460999965667725,0.33107516169548035,0.6837000250816345,1.50861394405365
17,0.9502800107002258,0.3193303644657135,0.7360000014305115,1.2642805576324463
18,0.953760027885437,0.3099241554737091,0.6676999926567078,1.8436249494552612
19,0.9553800225257874,0.3083983063697815,0.6087999939918518,2.1578493118286133
20,0.9568600058555603,0.30806103348731995,0.7450000047683716,1.3481318950653076
21,0.9562399983406067,0.31053149700164795,0.6654000282287598,1.8395607471466064
22,0.9617400169372559,0.29398399591445923,0.7577000260353088,1.2605161666870117
23,0.9622399806976318,0.2965695858001709,0.7134000062942505,1.6784337759017944
24,0.9616400003433228,0.29576343297958374,0.7156999707221985,1.4937855005264282
25,0.963379979133606,0.2937643229961395,0.6668000221252441,1.9960730075836182
26,0.9628199934959412,0.296396940946579,0.6758999824523926,2.1421165466308594
27,0.9648200273513794,0.2908690273761749,0.7376999855041504,1.3379652500152588
28,0.9675999879837036,0.2833024263381958,0.7649999856948853,1.3298521041870117
29,0.9653800129890442,0.2883417010307312,0.7067000269889832,1.5672564506530762
30,0.9661399722099304,0.28929105401039124,0.7197999954223633,1.5950385332107544
31,0.9644200205802917,0.2954443693161011,0.6746000051498413,2.0116961002349854
32,0.9705600142478943,0.27829238772392273,0.6596999764442444,2.26772141456604
33,0.9655200242996216,0.29142260551452637,0.6553999781608582,2.2662391662597656
34,0.9675999879837036,0.28751665353775024,0.6664999723434448,1.9716148376464844
35,0.9682599902153015,0.2860921621322632,0.6694999933242798,2.327716827392578
36,0.9738399982452393,0.27179861068725586,0.692300021648407,1.985337495803833
37,0.9700999855995178,0.2816167175769806,0.7157999873161316,1.695824384689331
38,0.9695600271224976,0.28320813179016113,0.7548999786376953,1.3569800853729248
39,0.9702799916267395,0.2828028202056885,0.6362000107765198,2.699530839920044
40,0.9719399809837341,0.2824581563472748,0.6851000189781189,2.107753038406372
41,0.9721599817276001,0.27870500087738037,0.6898999810218811,2.0156288146972656
42,0.9721999764442444,0.27869683504104614,0.6718999743461609,2.2500247955322266
43,0.9694600105285645,0.28764620423316956,0.7160000205039978,1.8098046779632568
44,0.9725599884986877,0.27645018696784973,0.7669000029563904,1.367180347442627
45,0.9729400277137756,0.2756403982639313,0.651199996471405,2.5966877937316895
46,0.9715399742126465,0.2826818823814392,0.6739000082015991,2.188608407974243
47,0.9746599793434143,0.27409929037094116,0.7278000116348267,1.5588535070419312
48,0.9729999899864197,0.27558469772338867,0.70169997215271,1.9549545049667358
49,0.9695799946784973,0.2865811586380005,0.7324000000953674,1.6735060214996338
50,0.9758999943733215,0.2711777985095978,0.6958000063896179,1.8381117582321167
51,0.9734600186347961,0.277385950088501,0.6822999715805054,2.092181921005249
52,0.9737600088119507,0.27572429180145264,0.7261000275611877,1.8698521852493286
53,0.9741600155830383,0.27410635352134705,0.7170000076293945,1.5937994718551636
54,0.9736400246620178,0.2773278057575226,0.7175999879837036,1.792222499847412
55,0.9757599830627441,0.27176353335380554,0.6517000198364258,2.3306503295898438
56,0.9718599915504456,0.2815411388874054,0.7264000177383423,1.7769325971603394
57,0.9739999771118164,0.2763060927391052,0.7437000274658203,1.4835548400878906
58,0.976360023021698,0.26855358481407166,0.7304999828338623,1.6617820262908936
59,0.974120020866394,0.273219496011734,0.7008000016212463,2.0240583419799805
60,0.9733800292015076,0.2766019403934479,0.7172999978065491,1.782422661781311
